order_id,customer,product,quantity,price,order_date,email,address
cd6ad0d4-5214-42a8-b21b-a8a1e85d48b5,EMILY CORTEZ,laptop C,30.0,140.54,04/24/2024,invalid,"64474 Miller Extension, Amandafort, TN 38643"
a58f8b6e-b212-4ad6-aa8d-56cb226acab6,JENNIFER ARMSTRONG,laptop A,43.0,213.35,01/26/2025,,"91943 Harris Divide, Maloneport, TN 54835"
c55383eb-53ad-4e9a-a418-3d76d8f0dd0b,MRS. AIMEE JONES DDS,laptop B,49.0,129.66,29-Apr-2024,cisneroskimberly@example.net,"63161 Davis Road, New Benjamin, WI 66888"
92ceabed-1fa4-4b2e-8f81-e2a5a8e4d661,JAMES KLEIN,laptop D,33.0,282.87,02/05/2025,crawfordmary@example.net,"140 Richard Point, New Angelashire, VI 34133"
0e65a55d-5f58-47eb-b616-a628dfbfe94d,RODNEY YOUNG,laptop D,27.0,166.91,07/11/2024,invalid,"5717 Caroline Hollow Apt. 264, Perezville, OH 04499"
7ecc47ad-da32-41d4-942f-085c4e81dc96,JOHN PHAM,laptop D,38.0,84.54,2024-03-25,invalid,"97465 Ward Circle, Carterport, PR 69396"
4d652784-0818-4163-ba3c-bdbf036aa704,LORI WOOD,laptop A,6.0,42.82,05/26/2024,cynthia72@example.org,"151 Sanchez Park, South Lindsey, WY 47635"
36092f0c-d3ff-45ba-a8cb-b6fdab31120e,CONNOR COLON,laptop C,49.0,408.93,08-Feb-2025,ryanlewis@example.com,"Unit 6220 Box 2000, DPO AP 42871"
339b9b11-85a1-4e1f-a140-6f52a5df5260,SAMUEL CLEMENTS,laptop C,45.0,469.25,2024-11-20,invalid,"41443 Sanders Lake, West Kellyton, NJ 57714"
9ec6f638-89ae-4865-9118-ceea66059a00,NANCY GONZALEZ,laptop B,9.0,299.43,2024-06-04,hmorris@example.net,"0349 Jack View, Port Stephen, HI 77877"
90dce543-7db7-44b5-9d46-7247375cbe45,WYATT FOLEY,laptop A,46.0,462.61,09/23/2024,kmanning@example.net,"Unit 7162 Box 3652, DPO AP 94520"
,,,,,,,
bb8b7699-e84c-4511-924b-14e299b53103,KYLE OLSEN,laptop D,33.0,235.79,2025-01-26,invalid,"98674 Massey Summit Suite 424, Doyletown, CO 66072"
9c9f3cf7-ea46-4b95-96e7-2a65ec3724d4,KAREN HOBBS,laptop B,3.0,19.53,07-Jan-2025,,"2722 Alexander Club, North Cody, WY 03521"
72cebb3c-c916-47cd-8bb2-3e9de03ba5ec,CAROLYN ANDERSON,laptop A,45.0,290.53,2024-10-31,invalid,"04935 Andrew Courts Suite 096, East Scottshire, LA 30407"
006ccd43-1bd6-45a8-95b0-7eb57b4c7e5a,KATHERINE MATHIS,laptop D,25.0,286.67,2024-06-22,invalid,"USNV Chen, FPO AE 10432"
b82b8595-5be5-4fa4-a20d-013219f9fdaf,CALVIN ALLEN,laptop A,36.0,307.54,05/04/2024,,"64944 Rios Lock Apt. 929, Johnstonburgh, MH 43860"
d11ab06b-52ae-4abb-ab27-887c021f8c64,KEITH WEAVER JR.,laptop A,36.0,369.05,08/19/2024,,"USS Knight, FPO AA 99555"
2624b579-5c8d-4299-8a64-a9f742f72c0a,TERESA WELCH,laptop C,12.0,37.86,03/10/2024,,"396 Steele Courts, Davidland, WV 23201"
3bd1afdd-d339-46e9-b50e-efb0a12d0327,JACQUELINE GRANT,laptop D,22.0,90.75,2024-08-16,hmorrison@example.org,"223 Williams Greens, South Tyler, AR 44043"
50f1e75d-950e-45a0-a998-1899a61503b2,STEPHANIE HAYES,laptop A,15.0,305.23,2024-12-22,,"8882 Johnson Park Suite 677, East Allison, NM 98139"
5beb7e39-310e-43ae-86dc-771efc9ead84,STEPHEN TAYLOR,laptop D,3.0,458.07,07/16/2024,natalie95@example.net,"30328 Laura Crescent Apt. 658, West Amanda, OH 65084"
504a2ced-32ef-4a44-b5c9-5c37be7d5b66,FREDERICK GILBERT,laptop C,39.0,355.07,2024-03-26,tcampos@example.org,"70704 Ramirez Throughway, New Matthewburgh, WY 36669"
d1b5efc0-e63f-44f9-a9cd-6376fd825215,TIFFANY VILLEGAS,laptop C,4.0,112.94,19-May-2024,gdavis@example.com,"09208 Hood Forest, Lake Rhondachester, MI 76539"
,,,,,,,
2c93c8e5-dabb-412b-afec-bd8d3ce5df30,JAMIE MILES,laptop A,40.0,454.38,11-Jul-2024,,"27720 Melissa Trail, West Adamberg, AR 73167"
,,,,,,,
b6f1ae6d-5748-447d-bfc3-bafa6077ac29,ROBERT FOSTER,laptop A,50.0,477.08,08-Jun-2024,invalid,"741 Bowen Track Suite 407, New Marychester, ID 88510"
272915ea-2070-4712-a602-d6f420e85e1d,KIRK PEARSON,laptop A,32.0,284.52,01-Oct-2024,,"7998 Robinson Light, Patelport, MT 83405"
ac82c36b-1492-4566-ba26-2f952313450c,WENDY SNYDER,laptop C,8.0,17.8,12-Oct-2024,michael61@example.org,"83945 Christine Summit, East Laurenfort, OH 83053"
ddfbd13f-341e-4887-8b3d-6971c1df38ac,AUDREY RAMSEY,laptop D,13.0,176.7,2024-05-18,blakekelsey@example.com,"8261 Wilkins Mountains, South Pamela, MN 66448"
6c9bd7d9-f717-48b6-96d9-bb6f2a1a71d3,GARY ROMERO,laptop B,36.0,73.93,03/24/2024,miranda31@example.net,"2561 Sophia Lake Suite 230, Higginsmouth, NH 35998"
6b180da1-81ab-4032-b49c-4dc38f56b7d4,THOMAS GONZALES,laptop C,28.0,403.78,2024-06-11,invalid,"411 Kevin Square, Watersshire, GU 72616"
b31bc471-6d46-4b87-8beb-f4cd9e4d433e,CARL BECK,laptop C,50.0,392.32,02-Jul-2024,invalid,"97350 Vanessa Rest Apt. 787, Chadchester, MO 83827"
cbb06094-a057-4a46-a09d-c69bd2bfadda,MICHAEL OSBORNE,laptop D,4.0,170.05,11/26/2024,invalid,"74357 Sanchez Lodge Suite 080, West Stephenshire, IA 33527"
f0ace2d6-05c8-42d4-962c-9effad62a996,ANGELA HOLDEN,laptop D,29.0,226.18,20-Jun-2024,,"2904 Lewis Villages Suite 170, Aaronhaven, MS 10227"
a628e55c-fef8-4055-98cb-a42bcbc8d6bc,MICHELE WILLIAMS,laptop B,9.0,443.64,2024-08-10,rscott@example.net,"6166 Sean Junction Apt. 191, Lewisberg, VA 50854"
74dc1ec1-3a95-4e12-b628-1417ac929996,MARK HARDY,laptop A,21.0,351.73,02/19/2025,,"440 Mahoney Radial, East Dakota, VT 88609"
342de303-8a13-423f-9d24-489575e345ee,VERONICA CASEY,laptop A,21.0,114.59,06/07/2024,dianekim@example.com,"974 Davis Burgs, South Cynthiamouth, UT 82034"
bb4c0319-36bf-4558-9719-ff42a94f2af3,MICHAEL LAM,laptop D,24.0,48.93,2024-12-08,,"258 Carlos Islands, Barnettton, OR 49611"
,,,,,,,
97f7d087-1a45-48d0-963f-efe33d3968af,PAULA CARROLL,laptop D,17.0,475.28,13-Mar-2024,,"206 Kenneth Ferry, Rebeccafort, MN 23796"
a2433c68-c19d-48d4-978c-69ea657fd98a,RYAN BROWN,laptop D,8.0,132.73,08/10/2024,,"6532 Richard Streets, Hendersonfurt, ID 12429"
973ab5cf-0dd4-4225-916c-78d0f77dd0a0,KRISTOPHER SMITH,laptop B,39.0,57.12,05/04/2024,paularice@example.net,"356 Baker Causeway, Lake Samuelshire, WV 58749"
,,,,,,,
7cab32b2-951c-4dc0-952f-a21837feb49a,DEREK WEST,laptop A,3.0,141.46,08-Oct-2024,invalid,"714 Barr Gateway, Andrewmouth, OR 91830"
3aec819c-8dd4-41a6-b683-ef33377d5089,JOSE GRAY,laptop C,33.0,225.08,03-Jun-2024,murphyshane@example.net,"37635 Heather Stravenue, West Michelle, GA 36202"
27316d26-d38a-4b25-b6d6-b2cbce421ce5,BRANDY PARKER,laptop C,23.0,175.57,2024-09-09,,"662 Francis Knoll, Beckyton, IN 84448"
,,,,,,,
5231d8d6-0494-4875-88df-99e991db2198,CASSIDY MARTINEZ,laptop D,35.0,414.33,06-May-2024,allenlinda@example.com,"3131 Wilkinson Point, South Melissa, MO 29107"
7feee547-5e1a-4f76-a560-0279e5ea8304,NICOLE WHITE,laptop D,14.0,83.46,11-Feb-2025,jonathonturner@example.org,"1565 Tina Glens Apt. 166, South Patricia, NY 18221"
800f4534-7a75-44e9-92ba-763018cf089b,GREGORY SWEENEY,laptop C,9.0,41.86,12-Nov-2024,timothyjackson@example.org,"52497 Thomas Meadows, North Francisview, FL 96555"
cdb36f3e-05e0-457d-869a-70a570e14c98,ELLEN WEAVER,laptop A,39.0,442.34,04/25/2024,invalid,"PSC 5831, Box 8154, APO AA 03591"
397c4f50-158a-4830-9ebe-2f7c3bce779a,STEPHANIE JOHNSON,laptop C,30.0,277.23,18-Sep-2024,invalid,"220 Tiffany Cliff Apt. 675, South Stephanieshire, NV 58556"
72efe3da-2347-485a-afa3-6e5cf9d94331,AARON BOYER,laptop D,37.0,53.6,09/29/2024,walshalan@example.net,"75575 Joseph Streets, Mitchellborough, IL 27417"
9a1d0062-7e0a-48a4-97a0-ae5a61ba4e80,AMANDA GROSS,laptop B,32.0,99.26,2024-04-19,jessicagreen@example.org,"872 Oscar Manors, West Williamstad, NH 96495"
d4b2e3de-6da8-4d97-a476-458e8b5502e9,DAVID MELTON,laptop C,50.0,180.63,24-Jul-2024,invalid,"01774 Ryan Mountains, Barnesside, FL 46642"
07abab41-0d8a-490e-9a3f-e5954cc608e8,LEONARD SANTIAGO,laptop B,43.0,171.3,05/15/2024,kimberly46@example.org,"5546 Autumn Port, Wrighthaven, ME 48911"
8c0a47cb-6d60-44c8-91ae-9f8e811901cf,STEVEN TAYLOR,laptop A,13.0,20.58,12-Aug-2024,invalid,"44276 Orozco Streets Suite 884, Lucaston, AL 32919"
4af44c84-1732-442b-8f7f-16952be45faa,KRISTY HICKS,laptop D,34.0,107.37,2024-08-17,,"19432 Lisa Ville, Port Jocelyn, SD 11687"
ea558ccb-7915-4c51-a393-3abdc0b5be4c,DANIELLE SPENCER,laptop C,8.0,73.36,07/17/2024,,"23266 Ryan Vista Suite 521, Port Danielstad, OH 93818"
f5a6073f-03a2-4070-b3df-4221246a0345,COLLEEN MARTINEZ,laptop A,41.0,354.43,2024-10-17,,"01350 Michael Circles Suite 531, Lake Marissaview, UT 28792"
0154aa7d-4d24-428b-b3d2-6b6fcad2dd50,RICHARD GARCIA,laptop D,25.0,467.52,06/26/2024,mistywood@example.net,"PSC 4051, Box 8089, APO AA 84416"
c521dcb9-2dae-455a-b4e0-969d689f17b9,HEATHER BROWN,laptop C,1.0,358.83,04/03/2024,invalid,"40344 Figueroa Alley Apt. 518, East Kaylafurt, KY 75670"
13fd2528-64db-40ac-b05e-1d21ea6e132d,GREGORY WILLIAMS,laptop C,21.0,377.78,2024-06-13,invalid,"USNS Brewer, FPO AP 13737"
b2e3cf39-3294-46c6-b906-61124e49ea18,MELISSA GREENE,laptop B,44.0,146.38,03/29/2024,invalid,"386 Jorge Meadows, Lynnchester, NH 90867"
729aa2ea-f7c3-44cf-bb50-7a1d5bc738a7,BILLY PERRY,laptop A,4.0,281.04,15-Oct-2024,blakewilson@example.com,"233 Dean Fort, New Nicoleburgh, WV 53688"
76b4353c-a39e-4ea0-b186-14138f8620e5,NATHANIEL SILVA,laptop B,41.0,392.17,2024-10-23,vaughansharon@example.org,"51438 Erica Rue, West Emilyview, SC 77698"
188bd924-5724-46f8-8a60-f0b5647ce535,CYNTHIA CLARK,laptop D,21.0,449.69,09-Aug-2024,lisa00@example.net,"5510 Foster Ports, Mcgrathville, OH 39466"
ac457906-d4e3-4c27-9643-a8bbbcce117b,BRADY GLENN,laptop B,11.0,438.54,2024-04-05,invalid,"7958 Emily Mountains Apt. 449, Port Raymondburgh, ND 84136"
4fc36f8f-e81e-410f-84f0-2ba5a4987440,KEITH HAYDEN,laptop D,42.0,293.62,04-Jan-2025,invalid,"721 Erin Inlet, East Natalie, NM 75879"
ab92c013-c78d-4a4d-a566-653c587c564e,BRIAN PAYNE,laptop C,40.0,339.26,27-Mar-2024,invalid,"223 Kevin Highway, North Duane, FL 07852"
3033803d-78cc-4d95-bdaf-fe2358f91c93,JENNIFER MARTIN,laptop A,2.0,141.26,2024-08-10,jrice@example.net,"88373 Amanda Lock, Adrianaborough, PA 37805"
ed69bd38-2f28-4ef4-924d-94cb10e7fea2,CHASE COLLINS,laptop D,44.0,332.86,04/04/2024,sarah33@example.com,"USNS Morgan, FPO AP 39836"
37a1b881-b1a8-4a9e-acc3-afaaec6c9984,ANTHONY BARNETT,laptop A,43.0,106.7,01/25/2025,invalid,"23989 Bond Cape Suite 051, Nguyenberg, MD 12635"
c0ffb464-947d-4486-96aa-a964e09ed19d,AMY QUINN,laptop D,18.0,388.02,06-May-2024,maciasgregory@example.org,"PSC 1871, Box 9629, APO AP 68682"
8ad1b60d-4a9c-4c53-a828-1f6a82b7cf86,JACK SHEPARD,laptop B,13.0,255.5,12/01/2024,rodgersnathaniel@example.com,"03613 Williams Plaza Suite 373, Rachelburgh, VA 26755"
70555dad-566c-4e5e-9343-56a1f6667c0d,MICHAEL BURNS,laptop B,47.0,138.99,01/30/2025,,"085 Rachel Squares, Lake Mariemouth, AL 31261"
d154a7bd-bd39-4d49-8084-44453e215733,KRISTINA CARDENAS,laptop B,36.0,363.9,25-Aug-2024,joelporter@example.net,"276 Christopher Meadow, Lauraburgh, DE 41634"
da0ce4eb-5458-4cd0-9ee4-67aa22da666d,LINDA MATTHEWS,laptop D,24.0,370.03,2025-02-13,invalid,"91464 Wilson Junction Apt. 828, Georgeberg, NV 39234"
d8dec7c8-5168-456e-88e6-8fdea9879962,CHRISTIAN ROSE,laptop A,31.0,151.86,07-Sep-2024,invalid,"USS Brown, FPO AP 97499"
481f8624-d9d4-4e47-b2f8-8657c1042880,CAROLINE RODRIGUEZ,laptop B,19.0,272.32,07-Apr-2024,,"359 Mark Port Suite 307, Jamesfort, NH 92611"
d0c013e9-181a-440a-8166-5627c7b1c581,DEBORAH MAYER,laptop A,5.0,159.83,04/16/2024,ujohnson@example.net,"113 Mosley Views Apt. 124, Billyberg, CA 76934"
d9eb31c1-f667-4d07-a61c-485778ef0f42,PATRICIA PARKER,laptop D,14.0,35.57,04/30/2024,,"8118 Davidson Isle Suite 826, North Richardmouth, MT 46053"
,,,,,,,
d2eac1d7-7ba5-404a-9346-00f561e60d0a,LESLIE WERNER,laptop D,4.0,21.24,02-Jan-2025,mindyunderwood@example.net,"165 Sullivan Crossing Suite 459, Melendezburgh, TN 03835"
e04f1a4c-9544-4d94-8d01-70c97d65681c,TINA COLLINS,laptop C,9.0,11.56,07/26/2024,westkevin@example.com,"Unit 4132 Box 6163, DPO AA 40899"
3c8c16fb-9c5d-4985-b57d-5bb80f05b719,RUSSELL HUANG,laptop D,33.0,47.73,2025-01-02,kevin97@example.com,"250 Hunt Estate Suite 937, West Michael, GU 25711"
31c30912-3f2e-485e-bcd3-673d0a4e904c,MADISON HORTON,laptop D,4.0,133.74,2024-04-26,,"78985 Pamela Harbors Suite 902, North Williamfurt, IL 45221"
b9e9fd77-b8e1-404b-94ae-84fa7a784e87,MICHAEL SNOW,laptop A,28.0,393.23,19-Jan-2025,mcmahonwayne@example.net,"271 Miller Mall Suite 237, South Tarastad, NJ 03734"
08754e94-2237-42bf-af11-79c1073d40c2,TAMMY ZHANG,laptop A,3.0,495.89,2025-01-16,,"89215 Brandon Estate, New Andrew, TX 42239"
79098215-65bc-4df9-a8a7-6374baa09cc1,KRISTINA TORRES,laptop B,15.0,211.38,01/03/2025,karen16@example.com,"218 Thomas Shore Suite 841, Brianshire, GU 53493"
,,,,,,,
3e7cb5ed-825c-4303-923b-14f5e19c2bd9,MRS. JULIE BROWN,laptop B,32.0,411.64,05-Dec-2024,,"49923 Cheryl Crescent, Lake Krystal, MH 85331"
8d7ab216-9023-409f-b3fc-1dca0081a981,GABRIEL RICHARDS,laptop D,45.0,136.92,04/27/2024,pmorgan@example.org,"8439 Shelton Points Apt. 911, South Danielchester, MA 91630"
a13fae92-1e76-4766-a8ad-f9eec1943a61,LINDSEY OLSON,laptop C,2.0,267.32,2024-03-09,janiceaustin@example.net,"249 Tiffany Pass, Jaredbury, MN 91255"
80a88dfa-4779-4f05-985b-3bb1ee65eeeb,MICHAEL HICKS,laptop A,47.0,490.91,2024-12-19,,"USCGC Perry, FPO AA 99224"
3ef183bd-3b70-43eb-ad6e-4a504c3adf12,SHANNON CORDOVA,laptop C,17.0,237.64,2024-04-30,,"USS Sharp, FPO AA 89939"
,,,,,,,
,,,,,,,
4c00deaa-7b81-4e6b-ad62-8f18aca03c90,JANE PETERS,laptop A,31.0,395.42,15-Sep-2024,,"7076 Nicole Mall Suite 812, Ginaside, WY 67904"
c061926d-7401-44f8-aee9-f761e2632da6,TRACY WOODS,laptop A,40.0,215.71,2024-04-13,invalid,"Unit 3172 Box 3818, DPO AP 17982"
c495e321-60c0-4ba9-a088-ffcc561e7270,LESLIE BRYAN,laptop C,5.0,292.76,2025-01-04,kellyweaver@example.net,"953 Patel Court Apt. 189, North Tammy, AZ 76288"
,,,,,,,
edc1a6c0-8624-4cac-8992-f839dc335090,ANDREW GAINES,laptop C,48.0,301.71,29-Dec-2024,,"58024 Ward Place, Williamhaven, OR 95963"
48759f8f-0642-47a1-9aa8-cdabfa86baad,LINDA JOHNSON,laptop C,50.0,302.72,03-Oct-2024,,"81328 Dean Terrace Apt. 825, South Erica, MO 60626"
859476bd-2d81-42d3-ac9e-849fd9ee59a1,PATRICK TAYLOR,laptop B,38.0,297.79,10-Jul-2024,invalid,"077 David Orchard, Saundersview, MN 73695"
52fb9bb7-d741-456a-b047-1b6416997362,JOSEPH VARGAS,laptop C,3.0,297.15,2024-04-23,invalid,"17715 Christina Canyon Suite 336, Lorihaven, ID 92588"
5870a6b1-fdc5-4c70-94b4-a23a5a0ff0ce,JUSTIN ANDERSON,laptop D,4.0,307.29,10/04/2024,collin09@example.net,"3058 Holmes Inlet, West Mary, WA 44629"
b3c35c0c-3294-4e1e-8ada-4d54ea60c69a,TROY HAAS,laptop D,9.0,25.19,10-Oct-2024,,"105 Oconnell Gardens Suite 240, East Kevin, MA 27571"
e2e81bec-6362-49aa-aef2-f287c98b552f,MEGAN CRAWFORD,laptop A,31.0,14.64,01-Aug-2024,,"352 Brianna Garden Apt. 665, Jameston, MP 44311"
aeed7d04-93a8-44aa-9fff-2a379739eb46,MICHAEL NORTON,laptop B,33.0,327.65,11/01/2024,amanda96@example.org,"27315 Rush Ranch, Wyattville, NY 63599"
73e48e74-05db-4875-b32d-13c39a7a5b1f,VICTORIA TAYLOR,laptop B,11.0,21.06,17-Apr-2024,,"685 Davis Well Apt. 184, Victorchester, NE 96519"
cc64d21d-4f66-4582-ac4b-67008ad57559,CHRISTOPHER CLARK,laptop B,17.0,78.25,10/03/2024,,"USS Chapman, FPO AE 61288"
,,,,,,,
e5ca3805-4a93-4c32-bf2b-ec2732a4e045,DANIEL RYAN,laptop D,17.0,219.84,11-Oct-2024,christopherhamilton@example.net,"40749 Martinez Fields Apt. 956, Lake Michaelland, WY 70906"
,,,,,,,
80dcd8c1-f631-49fa-9e5d-45777b7c50e7,JORDAN GOULD,laptop A,50.0,303.0,01/15/2025,hbell@example.org,"3922 Miller Crossroad Suite 550, West Stevenborough, UT 60790"
1b824f1c-5539-4b41-9e7c-f08a5bd3ae08,COURTNEY MCCALL,laptop B,3.0,339.54,12-Aug-2024,invalid,"78175 Fisher Freeway, Matthewfurt, TN 01951"
49efecfe-b278-4606-9068-0953acb3a6f5,CHRISTOPHER BROWN,laptop C,6.0,461.04,2024-06-03,invalid,"6106 Sarah View Suite 046, North Kellyhaven, RI 11941"
25d16877-a3f3-4383-934c-8ce3827fe0c1,SABRINA MOON,laptop C,16.0,50.83,08/20/2024,invalid,"USNV Murphy, FPO AP 21329"
f45d974f-cebe-4ddb-84a3-8c08ed74fef0,ELIZABETH MILLER,laptop D,11.0,235.81,14-Nov-2024,,"6417 Colleen Ways, Jasonstad, OR 19173"
499b71ad-9b8f-4a93-b835-6e3433c679af,ERICA KANE,laptop B,5.0,430.71,30-Dec-2024,,"29891 Burton Shore Suite 475, North Joshuatown, ID 28432"
733a061a-75e4-4057-8290-0c4dde8bc421,WILLIAM ALVAREZ,laptop D,4.0,109.49,2024-12-10,,"223 James Field, Julieshire, LA 67894"
e3b2871c-ef6b-4686-b09f-83168bf88d8f,ALYSSA BAILEY,laptop A,50.0,199.08,28-Feb-2025,tinasandoval@example.org,"042 Dalton Springs, East Jennifer, NM 60108"
ae0d882e-4fdb-48ab-a817-6afc7692aeeb,LAURA GUTIERREZ,laptop B,19.0,132.42,03/03/2024,invalid,"87816 Stephanie Parkways, South Frankstad, NM 96239"
82b3a98f-f6b3-4fa4-bccc-59da00b6be56,MICHAEL SOLIS,laptop A,40.0,90.7,01/14/2025,invalid,"810 Henderson Track, Rachelshire, NH 28037"
14dd223c-1b9f-40fc-bc94-95480dedda19,DWAYNE MCCANN,laptop A,23.0,98.45,2024-12-18,ualexander@example.net,"315 Robinson Passage, Heidihaven, MA 39425"
58ea6c7f-d346-40a6-9559-0bfb7ddf0c58,LESLIE JOHNSON,laptop D,32.0,425.58,09-Sep-2024,invalid,"8959 Jimenez Corner, Butlerfort, CO 06768"
c0736280-0097-4860-9efe-d9536c600f8d,SARAH PEREZ,laptop D,3.0,459.05,2024-06-13,rodriguezstephanie@example.org,"83274 Casey Pine Apt. 448, Richardfort, NH 92367"
a0120fff-1eb7-4741-b791-79ce31900000,KIMBERLY BENTON,laptop B,45.0,149.08,2024-08-06,,"856 Perry View Apt. 029, West Travis, NM 73147"
,,,,,,,
f39e99cc-cfce-4bf8-82a3-48a0913b5f67,SARAH HUMPHREY,laptop D,50.0,364.06,12-Aug-2024,irussell@example.org,"38475 John Coves Apt. 831, Medinahaven, IN 36936"
6a5631cb-9f5e-439b-9b1a-e7c5e295c1ee,DENISE MCDANIEL,laptop A,14.0,269.17,01/25/2025,invalid,"7801 May Hollow, Dawsonstad, MI 70729"
b97f197c-f996-40db-9de3-71106abfd10d,TINA MCDONALD,laptop D,29.0,480.58,02-Jan-2025,invalid,"83366 Burch Junctions Suite 157, East Louis, CT 82123"
1ec19581-a8e5-48cf-ad59-5049546b461c,KEVIN JACOBS,laptop D,42.0,266.88,2024-03-14,zochoa@example.org,"PSC 2930, Box 8795, APO AA 13899"
2dd71ec0-c7ca-4ae8-8497-ce9539efad19,JERMAINE WALTER,laptop A,5.0,451.71,2024-12-24,,"PSC 6081, Box 0668, APO AA 87733"
7c4abb7c-68a5-4f88-8b86-f795b83d5a3b,CHRISTINA MCGRATH,laptop A,47.0,461.94,12-Dec-2024,,"6454 Kathryn Forges Apt. 603, Washingtonview, MT 47404"
d12512d8-7466-4b0a-883e-845b5fe76cee,LANCE GLASS,laptop D,37.0,100.81,2025-01-04,invalid,"3800 Baker Island, West Michaela, PR 62163"
c89937e2-62f5-4a6f-9500-3dcaff349c9d,SARAH BREWER,laptop D,41.0,409.78,02/14/2025,jameschristian@example.com,"9606 Tyrone Crescent, West Tamaramouth, WY 86357"
7846844f-e9b1-4c22-9f5f-7f40d5462f61,ANDREW TAYLOR,laptop D,15.0,252.28,23-Sep-2024,invalid,"75095 Carla Common, New Wendyshire, WA 02123"
2b26d02e-78f3-40fd-b6c9-64b52c8bdee0,TRACEY BENSON,laptop B,29.0,325.65,13-Sep-2024,invalid,"18486 Carrillo Valleys, Nicoleborough, KY 96272"
a5a2390c-7b7e-4ac4-8b1e-028eb1f5d90e,ANNETTE BURNS,laptop C,4.0,78.92,12/13/2024,rebecca95@example.org,"9250 Mendoza Forge Suite 086, West Danielbury, ID 34975"
3f0a6889-38b5-4359-af10-6e632eb43774,DYLAN PEREZ,laptop A,19.0,296.14,03/14/2024,,"6210 David Rapid, Lake Georgetown, PR 13956"
b608ea64-983f-4403-8104-cdaed0fad18f,AMANDA FRANCIS,laptop C,45.0,102.64,2024-03-08,invalid,"596 Garza Trail Apt. 732, New Kelly, AK 50936"
e48a9a74-1cd5-433f-9b7f-622dcead60b2,AMY JOHNSON,laptop A,26.0,486.76,17-Apr-2024,,"012 Stephanie Field, Cantumouth, TX 79937"
f3689c50-4e70-4d5b-b8c1-6fd00262b20e,EMILY STEVENS,laptop B,31.0,246.78,08-Jan-2025,,"297 Joel Walks, Thomasland, VT 22864"
1e647485-7eff-4a85-8bb4-d81da2fcf985,RODNEY RODRIGUEZ,laptop A,43.0,396.76,01/25/2025,,"2427 Shawna Village, Donaldmouth, MI 00931"
b233ef56-841f-4e2f-9ec9-f93f073eb787,JENNIFER FOX,laptop B,7.0,231.54,01/02/2025,,"5757 Miller Parks Suite 934, East Nathantown, MH 07111"
d354cbb5-1364-473a-97be-0e046fc3a64d,COREY FRANKLIN,laptop C,37.0,420.52,06-Jan-2025,deborah58@example.com,"920 Daugherty Avenue Apt. 122, Jennifermouth, MS 80666"
e5c4744f-5f66-4072-b941-134a486a2c75,BRANDON JOHNSON,laptop A,16.0,294.53,08/04/2024,bglover@example.net,"16474 Joshua Fall Suite 269, Fischerland, MS 01253"
28b293c1-2686-48db-9fa9-18787b942d28,AARON ATKINSON,laptop C,46.0,16.29,2024-10-16,,"38946 William Crescent, South Alexandrastad, NC 05456"
a15efb7f-4527-4d26-97c0-68e94633a1fa,ANGELA DODSON,laptop A,34.0,76.51,2024-11-04,john64@example.org,"09844 Bates Circles, Zimmermanfurt, VI 60798"
5b83a608-fec5-4be0-a0fd-e1bcaae739dd,KENNETH RYAN,laptop C,43.0,221.98,08/13/2024,invalid,"61628 Walter Skyway, South Brandonview, KS 55807"
df4bfe3a-6aa5-41e7-bdd2-268bf21ea76c,JAMES JIMENEZ,laptop A,50.0,325.56,2024-12-05,invalid,"172 Nathaniel Trail Suite 031, Taylorburgh, NH 19911"
ccd00847-97f9-4095-bfdf-7b03e40b779a,BRANDY JONES,laptop C,21.0,350.48,10-Apr-2024,zyork@example.com,"1595 Reed Crescent Suite 330, Brownborough, IN 16367"
f22be228-f139-4ef8-a669-40b6d5fbd670,STEPHANIE REESE,laptop B,49.0,395.76,11/10/2024,,"044 Fernandez Inlet, Russellfurt, CT 64954"
5c89fd86-10e1-4262-8967-a8614fe26878,CHRISTOPHER CROSBY,laptop D,25.0,475.44,2024-11-27,aaronthompson@example.net,"26767 Bruce Cliff Apt. 254, Davenporttown, DC 62279"
,,,,,,,
8f94f952-4c9a-444d-85f5-474ed0d6a0d0,GARY BARTLETT,laptop C,40.0,179.26,05/19/2024,invalid,"434 Parker Trail Apt. 001, Toddside, IL 91882"
396ed243-bc76-4210-b558-d2b7e09a06e3,MICHAEL GARCIA,laptop B,39.0,393.91,2024-10-15,invalid,"7461 Simon Tunnel Suite 252, West Thomas, NY 54500"
3d5b41d8-5e70-4ce3-af1c-438971e2f2f3,KRISTINA SMITH,laptop C,35.0,110.22,17-Feb-2025,invalid,"939 Chad Loaf, West Darlenetown, AZ 54534"
57e72330-09ea-485b-ba62-200fee15c6fd,CALVIN THOMAS,laptop A,32.0,196.63,2024-11-25,cathymaldonado@example.org,"11773 Bush Junctions, Lake Jesseburgh, NC 02339"
27984b48-caba-4f42-89a3-35377fd4da1d,PAULA MARTIN,laptop C,29.0,478.72,09/10/2024,xpalmer@example.net,"69657 Richard Shoal, Corymouth, LA 31114"
58dbd301-c954-4378-92ae-e53c3f0ed03f,CHRISTOPHER LEE,laptop A,25.0,162.29,30-May-2024,invalid,"57606 Aaron Forges Suite 604, Lake Eric, IL 68253"
dc3d1ef6-dcff-4215-9e5c-fe5dcde3b73b,KELLY LAMB,laptop A,29.0,215.55,2024-06-30,edwin64@example.net,"24724 Hannah Expressway, Colemanhaven, NV 86282"
